Preferred State,County,scholar,birthday_party,labs,preschool_prog,homeschool_prog,expiration_date,member_category,membership_year,member_threeplus,unknown_renewal_time,known_time_renewed,total_renewed_times,percent_late
Michigan,Ingham,0,1,0,0,0,8/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,1,0,0,0,0,8/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,1,0,0,0,0,8/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,1,0,0,0,8/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,8/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,1,0,0,0,8/31/2019,Family,1,0,0,0,0,0
Michigan,Clinton,0,1,0,0,0,8/31/2019,Family,1,0,0,0,0,0
Michigan,Wayne,1,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Eaton,0,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Isabella,0,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Jackson,0,0,0,0,0,9/30/2019,Family,3,1,0,2,2,1
Michigan,Ingham,1,0,0,0,0,8/31/2019,Family,1,0,0,0,0,0
Michigan,Clinton,1,0,0,0,0,8/31/2019,Family,1,0,0,0,0,0
Michigan,Clinton,1,0,0,0,0,8/31/2019,Family,1,0,0,0,0,0
Michigan,Calhoun,0,0,0,0,0,8/31/2019,Family,1,0,0,0,0,0
Michigan,Clinton,0,0,0,0,0,8/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,9/30/2019,Elemental,1,0,0,0,0,0
Michigan,Kent,0,1,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Eaton,0,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,1,0,0,0,9/30/2019,Enhanced,1,0,0,0,0,0
Michigan,Isabella,0,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,9/30/2019,Elemental,1,0,0,0,0,0
Michigan,Clinton,0,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,1,0,0,9/30/2019,Elemental,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Eaton,0,1,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,1,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,1,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,1,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,9/30/2019,Enhanced,1,0,0,0,0,0
Michigan,Ingham,1,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,1,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Isabella,1,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,9/30/2019,Elemental,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,1,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,9/30/2019,Elemental,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Livingston,0,0,0,0,0,9/30/2019,Elemental,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,1,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,9/30/2019,Elemental,1,0,0,0,0,0
Michigan,Ingham,0,1,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Indiana,Allen,0,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,1,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Eaton,0,1,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,1,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,9/30/2019,Elemental,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Clinton,0,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Wayne,0,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
0,,1,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,9/30/2019,Elemental,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Eaton,0,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Ohio,Montgomery,0,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,1,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,1,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,1,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
West Virginia,Monongalia,0,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Genesee,0,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,1,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,1,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Eaton,0,1,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,9/30/2019,Elemental,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,9/30/2019,Enhanced,1,0,0,0,0,0
Michigan,Shiawassee,0,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Jackson,0,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Clinton,0,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Shiawassee,0,0,0,1,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,9/30/2019,Elemental,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Eaton,0,0,0,0,0,9/30/2019,Enhanced,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,1,0,0,0,0,10/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,1,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Livingston,0,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Genesee,0,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,1,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
0,,0,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,9/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,9/30/2020,Family,2,0,0,1,1,0
Michigan,Ingham,0,0,1,0,0,10/31/2019,Elemental,1,0,0,0,0,0
Michigan,Oakland,0,1,0,0,0,10/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,10/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,10/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,10/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,10/31/2019,Family,1,0,0,0,0,0
Michigan,Clinton,0,0,0,0,0,10/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,10/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,10/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,10/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,10/31/2019,Enhanced,1,0,0,0,0,0
Michigan,Oakland,0,0,0,0,0,10/31/2019,Elemental,1,0,0,0,0,0
Michigan,Clinton,0,0,0,0,0,10/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,1,1,0,0,0,10/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,1,0,0,0,10/31/2019,Family,1,0,0,0,0,0
Michigan,Shiawassee,0,0,0,0,0,10/31/2019,Enhanced,1,0,0,0,0,0
Michigan,Clinton,0,0,0,0,0,10/31/2019,Elemental,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,10/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,10/31/2019,Family,1,0,0,0,0,0
Michigan,Eaton,0,0,0,0,0,10/31/2019,Elemental,1,0,0,0,0,0
Michigan,Ingham,0,0,1,0,0,1/31/2020,Family,1,0,0,0,0,0
Arizona,Maricopa,0,0,0,0,0,10/31/2019,Family,1,0,0,0,0,0
Michigan,Jackson,0,1,0,0,0,10/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,10/31/2019,Elemental,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,11/30/2019,Elemental,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,10/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,10/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,10/31/2019,Family,1,0,0,0,0,0
Michigan,Oakland,0,0,0,0,0,10/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,1,0,0,0,0,10/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,1,0,0,0,0,10/31/2019,Family,1,0,0,0,0,0
Michigan,Eaton,0,0,0,0,0,10/31/2019,Family,1,0,0,0,0,0
Michigan,Eaton,0,0,0,0,0,10/31/2019,Enhanced,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,10/31/2019,Elemental,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,10/31/2019,Family,1,0,0,0,0,0
Michigan,Clinton,0,0,0,0,0,10/31/2019,Elemental,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,10/31/2019,Elemental,1,0,0,0,0,0
Michigan,Ingham,1,0,0,0,0,10/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,10/31/2019,Enhanced,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,10/31/2019,Family,1,0,0,0,0,0
Michigan,Eaton,0,0,0,0,0,10/31/2019,Enhanced,1,0,0,0,0,0
Michigan,Eaton,0,1,0,0,0,10/31/2019,Enhanced,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,10/31/2019,Enhanced,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,10/31/2019,Family,1,0,0,0,0,0
Michigan,Clinton,0,0,0,0,0,10/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,1,0,0,0,10/31/2019,Family,1,0,0,0,0,0
Michigan,Clinton,0,0,0,0,0,10/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,10/31/2019,Elemental,1,0,0,0,0,0
Michigan,Clinton,0,0,0,0,0,10/31/2019,Family,1,0,0,0,0,0
Michigan,Jackson,0,0,0,0,0,10/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,1,0,0,0,10/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,1,0,0,0,10/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,1,1,0,0,10/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,1,0,0,10/31/2019,Elemental,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,10/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,10/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,1,0,0,10/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,10/31/2019,Elemental,1,0,0,0,0,0
Michigan,Ingham,0,0,1,0,0,10/31/2019,Elemental,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,10/31/2019,Enhanced,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,10/31/2019,Family,1,0,0,0,0,0
Michigan,Shiawassee,0,0,0,0,0,10/31/2019,Family,1,0,0,0,0,0
Michigan,Calhoun,0,0,0,0,0,10/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,10/31/2019,Family,1,0,0,0,0,0
Michigan,Gratiot,0,0,0,0,0,10/31/2019,Elemental,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,10/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,1,0,0,11/30/2019,Elemental,1,0,0,0,0,0
Michigan,Ingham,1,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Shiawassee,0,0,0,0,0,11/30/2019,Elemental,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,11/30/2019,Elemental,1,0,0,0,0,0
Michigan,Clinton,0,0,0,0,1,11/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,1,0,0,0,12/31/2019,Enhanced,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,11/30/2019,Elemental,1,0,0,0,0,0
Michigan,Ingham,0,1,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Calhoun,1,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Clinton,1,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,1,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,1,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,11/30/2019,Enhanced,1,0,0,0,0,0
Michigan,Clinton,0,0,0,0,0,11/30/2019,Elemental,1,0,0,0,0,0
Michigan,Ingham,0,1,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Shiawassee,0,0,1,1,0,11/30/2019,Enhanced,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,11/30/2019,Enhanced,1,0,0,0,0,0
Michigan,Oakland,0,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Eaton,0,0,0,0,0,11/30/2019,Enhanced,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
0,,0,0,0,0,0,3/31/2020,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Shiawassee,0,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Clinton,1,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,1,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Shiawassee,0,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,11/30/2019,Elemental,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Clinton,0,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Eaton,0,0,0,0,0,11/30/2019,Enhanced,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,11/30/2019,Elemental,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,11/30/2019,Elemental,1,0,0,0,0,0
Michigan,Ingham,1,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,11/30/2019,Enhanced,1,0,0,0,0,0
Michigan,Ingham,1,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Ionia,0,0,0,0,0,11/30/2019,Enhanced,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,1,1,0,0,0,11/30/2019,Enhanced,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,11/30/2019,Elemental,1,0,0,0,0,0
0,,0,0,0,0,0,11/30/2019,Enhanced,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,12/31/2019,Family,1,0,0,0,0,0
Michigan,Clinton,0,0,0,0,0,11/30/2019,Elemental,1,0,0,0,0,0
Michigan,Allegan,0,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Clinton,0,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Eaton,1,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,1,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,1,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Washtenaw,0,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Isabella,0,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Eaton,0,0,0,0,0,11/30/2019,Enhanced,1,0,0,0,0,0
Michigan,Clinton,0,0,0,0,0,12/31/2019,Family,1,0,0,0,0,0
Michigan,Branch,0,0,0,0,0,12/31/2019,Family,1,0,0,0,0,0
Michigan,Clinton,0,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,11/30/2019,Enhanced,1,0,0,0,0,0
Michigan,Clinton,0,0,0,0,0,12/31/2019,Family,1,0,0,0,0,0
Michigan,Genesee,0,0,0,0,0,12/31/2019,Family,1,0,0,0,0,0
Michigan,Clinton,0,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,12/31/2019,Family,1,0,0,0,0,0
Michigan,Shiawassee,0,0,0,0,0,12/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,1,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,1,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Eaton,0,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Clinton,0,0,0,0,0,11/30/2019,Elemental,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,12/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
0,,0,0,0,0,0,12/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,11/30/2019,Elemental,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,11/30/2019,Elemental,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Clinton,0,0,0,0,0,12/31/2019,Family,1,0,0,0,0,0
Michigan,Genesee,0,0,0,0,0,12/31/2019,Family,1,0,0,0,0,0
Michigan,Eaton,0,0,0,0,0,11/30/2019,Enhanced,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,11/30/2019,Enhanced,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,1,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,1,1,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,11/30/2019,Elemental,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,1,0,12/31/2019,Family,1,0,0,0,0,0
Michigan,Clinton,0,0,0,0,0,12/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Eaton,0,0,0,0,0,12/31/2019,Enhanced,1,0,0,0,0,0
Michigan,Eaton,0,0,0,0,0,12/31/2019,Elemental,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,12/31/2019,Enhanced,1,0,0,0,0,0
Michigan,Wayne,0,0,0,0,0,11/30/2019,Elemental,1,0,0,0,0,0
Michigan,Eaton,0,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Clinton,0,0,0,1,0,12/31/2019,Family,1,0,0,0,0,0
Michigan,Eaton,0,0,0,0,0,12/31/2019,Enhanced,1,0,0,0,0,0
Michigan,Clinton,0,1,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Shiawassee,0,0,0,0,0,12/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,12/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,12/31/2019,Family,1,0,0,0,0,0
Michigan,Livingston,0,0,0,1,0,12/31/2019,Family,1,0,0,0,0,0
Michigan,Eaton,0,0,0,0,0,12/31/2019,Elemental,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,12/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,12/31/2019,Family,1,0,0,0,0,0
Michigan,Eaton,0,0,0,0,0,11/30/2019,Enhanced,1,0,0,0,0,0
Michigan,Eaton,0,0,0,0,0,12/31/2019,Enhanced,1,0,0,0,0,0
0,,0,0,0,0,0,12/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,12/31/2019,Enhanced,1,0,0,0,0,0
Michigan,Ionia,0,0,0,0,0,12/31/2019,Family,1,0,0,0,0,0
Michigan,Clinton,0,0,0,0,0,12/31/2019,Family,1,0,0,0,0,0
Michigan,Eaton,0,0,0,0,0,12/31/2019,Family,1,0,0,0,0,0
Michigan,Ionia,0,0,0,0,0,12/31/2019,Family,1,0,0,0,0,0
0,,0,0,0,0,0,12/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,12/31/2019,Family,1,0,0,0,0,0
Michigan,Jackson,0,0,0,0,0,12/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,12/31/2019,Family,1,0,0,0,0,0
Michigan,Shiawassee,0,0,0,0,0,12/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,12/31/2019,Family,1,0,0,0,0,0
Michigan,Shiawassee,0,0,0,0,0,12/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,12/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,12/31/2019,Enhanced,1,0,0,0,0,0
Michigan,Ionia,0,0,0,0,0,12/31/2019,Elemental,1,0,0,0,0,0
Michigan,Clinton,1,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Kent,0,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,11/30/2019,Family,1,0,0,0,0,0
Michigan,Oakland,0,0,0,0,0,12/31/2019,Elemental,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,12/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,12/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,12/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,12/31/2019,Elemental,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,12/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,12/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,12/31/2019,Family,1,0,0,0,0,0
Michigan,Livingston,0,0,0,0,0,12/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,1,0,1/31/2020,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,12/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,12/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,12/31/2019,Family,1,0,0,0,0,0
Michigan,Eaton,0,0,0,0,0,12/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,12/31/2019,Elemental,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,12/31/2019,Enhanced,1,0,0,0,0,0
